"JASID","自治体コード","遺跡番号","ふりがな","遺跡名","所在地","時代","種別","主な遺構/概要","主な出土品","経度","緯度","古墳時代"
1311101100,13111,"11","にしおか22ごうふん","西岡22号墳","大田区 田園調布五丁目","[古墳時代]","古墳","円墳　[古墳時代]横穴式石室","土器　鉄鏃　刀子　直刀　金環　雲珠",139.6581103,35.59556462,"1"
1311101200,13111,"12","にしおか23ごうふん","西岡23号墳","大田区 田園調布五丁目","[古墳時代]","古墳","円墳","",139.6582659,35.59544897,"1"
1311101300,13111,"13","にしおか24ごうふん","西岡24号墳","大田区 田園調布五丁目","[古墳時代]","古墳","円墳","鉄鏃　直刀　銅釧　人骨",139.6586951,35.59520469,"1"
1311101400,13111,"14","いっぽんまつこふん（にしおか25ごうふん）","一本松古墳(西岡25号墳）","大田区 田園調布五丁目","[古墳時代]","古墳","円墳？","土器",139.660401,35.59766486,"1"
1311101500,13111,"15","にしおか26ごうふん","西岡26号墳","大田区 田園調布四丁目","[古墳時代]","古墳","円墳","埴輪",139.6602508,35.59732463,"1"
1311101600,13111,"16","にしおか27ごうふん","西岡27号墳","大田区 田園調布五丁目","[古墳時代]","古墳","円墳","",139.6598109,35.596112,"1"
1311101700,13111,"17","にしおか28ごうふん","西岡28号墳","大田区 田園調布五丁目","[古墳時代]","古墳","[古墳時代]横穴式石室","鉄鏃　鹿角柄刀子　轡　六鈴鏡　直刀",139.6602231,35.59584821,"1"
1311101800,13111,"18","にしおか29ごうふん","西岡29号墳","大田区 田園調布五丁目","[古墳時代]","古墳","円墳","土師器",139.6593983,35.59610788,"1"
1311101900,13111,"19","にしおか30ごうふん","西岡30号墳","大田区 田園調布五丁目","[古墳時代]","古墳","円墳","小刀　管玉　耳環",139.6594643,35.59568898,"1"
1311102000,13111,"20","にしおか31ごうふん","西岡31号墳","大田区 田園調布五丁目","[古墳時代]","古墳","円墳？","土器　石釧",139.6593099,35.59519127,"1"
1311102100,13111,"21","にしおか32ごうふん","西岡32号墳","大田区 田園調布五丁目","[古墳時代]","古墳","円墳","土器　円筒埴輪",139.6591834,35.59476115,"1"
1311102200,13111,"22","にしおか33ごうふん","西岡33号墳","大田区 田園調布四丁目","[古墳時代]","古墳","","土器",139.6606553,35.59527542,"1"
1311102300,13111,"23","せんげんさまこふん（にしおか34ごうふん）","浅間様古墳(西岡34号墳）","大田区 田園調布四丁目","[古墳時代]","古墳","※遺跡範囲うち、石室部分が大田区指定史跡古墳石室（俗称穴八幡）となっています。 円墳　[古墳時代]横穴式石室","",139.6608623,35.59448064,"1"
1311102400,13111,"24","にしおか35ごうふん","西岡35号墳","大田区 田園調布四丁目","[古墳時代]","古墳","","円筒埴輪",139.6613682,35.59369521,"1"
1311102500,13111,"25","かんのんづかこふん（にしおか36ごうふん）","観音塚古墳(西岡36号墳）","大田区 田園調布四丁目","[古墳時代]","古墳","前方後円墳　[古墳時代]横穴式石室","鉄鏃　刀子　円筒埴輪　人物埴輪　玉まき　大刀埴輪　玉類　直刀　鉄環　轡　鐙　木製鐙金具　辻金具　雲珠",139.6625296,35.59444324,"1"
1311102600,13111,"26","たまがわだいこふんぐん","多摩川台古墳群1～8号墳","大田区 田園調布一丁目　 田園調布四丁目","[古墳時代]","古墳","1号墳：前方後円墳　径39m　横穴式石室 2号墳：円墳？　礫槨　 3号墳：円墳　径13～14m　横穴式石室　 4号墳：円墳　径18m　横穴式石室　 5号墳：円墳　径20.1m　横穴式石室　 6号墳：円墳　径20m　横穴式石室　 7号墳：円墳　径18.5m　横穴式石室　 8号墳：円墳　径16m　横穴式石室","1号墳：土師器　須恵器　鉄鏃　円筒埴輪　形象埴輪　 2号墳：勾玉　 3号墳：土師器　須恵器　鉄鏃　直刀　金環　 4号墳：土師器　須恵器　鉄鏃　刀子　埴輪　直刀　轡　 5号墳：鉄鏃　刀子　玉類　直刀　金環　銅環　轡　 7号墳：鉄鏃　大刀　 8号墳：土師器　須恵器　鉄鏃　刀子　玉類　直刀　金環　鉾",139.6653353,35.59098393,"1"
1311102800,13111,"28","しもぬまべきつねづか1・2ごうふん","下沼部狐塚1・2号墳","大田区 田園調布二丁目","[古墳時代]","古墳","円墳2基","",139.6707426,35.5931476,"1"
1311103000,13111,"30","いしづかこふん","石塚古墳","大田区 西嶺町","[古墳時代]","古墳","円墳","",139.6774303,35.58177573,"1"
1311103100,13111,"31","はくさんじんじゃよこあなぼ","白山神社横穴墓","大田区 東嶺町","[古墳時代][奈良時代]","横穴墓","","",139.6833003,35.57892677,"1"
1311103200,13111,"32","ぞうみょういんないよこあなぼ","増明院内横穴墓","大田区 鵜の木一丁目","[古墳時代][奈良時代]","横穴墓","[古墳時代][奈良時代]切石羨門","鉄刀",139.6870554,35.57543632,"1"
1311103400,13111,"34","みなみくがはらにちょうめよこあなぼぐん","南久が原二丁目横穴墓群","大田区 南久が原二丁目","[古墳時代][奈良時代]","横穴墓","1基","人骨",139.6849954,35.57589009,"1"
1311103500,13111,"35","かめのこやまこふん（にしおか46ごうふん）","亀甲山古墳（西岡46号墳）","大田区 田園調布一丁目","[古墳時代]","古墳","※遺跡範囲のすべてが、国指定史跡亀甲山古墳となっています。 　 前方後円墳","",139.6672172,35.58937143,"1"
1311103600,13111,"36","にしおか47ごうふん","西岡47号墳","大田区 田園調布三丁目","[古墳時代]","古墳","円墳","",139.6673245,35.5914479,"1"
1311103700,13111,"37","しもぬまべしおみだいよこあなぼぐん","下沼部汐見台横穴墓群","大田区 田園調布三丁目","[古墳時代][奈良時代]","横穴墓","","人骨",139.6665735,35.59169219,"1"
1311103800,13111,"38","ほうらいさん（ほうらいづか）こふん","宝莱山（蓬莱塚）古墳","大田区 田園調布四丁目","[古墳時代]","古墳","※遺跡範囲のすべてが、都指定史跡宝莱山古墳となっています。 前方後円墳　[古墳時代]粘土槨","土器　鉄鏃　紡錘車形石製品　管玉　勾玉　丸玉　小玉　四獣鏡　鉄剣",139.6632476,35.59286127,"1"
1311103900,13111,"39","かみぬまべほうらいよこあなぼぐん","上沼部宝来横穴墓群","大田区 田園調布四丁目","[古墳時代][奈良時代]","横穴墓","","直刀　人骨",139.6622981,35.59404778,"1"
1311104000,13111,"40","かみぬまべはなのよこあなぼぐん","上沼部花野横穴墓群","大田区 田園調布四丁目","[古墳時代][奈良時代]","横穴墓","","",139.6616543,35.59408267,"1"
1311104100,13111,"41","かみぬまべにいのさとよこあなぼぐん","上沼部新居里横穴墓群","大田区 田園調布四丁目","[古墳時代][奈良時代]","横穴墓","","",139.6619011,35.59460613,"1"
1311104200,13111,"42","かみぬまべふきあげほくぶよこあなぼぐん","上沼部吹上北部横穴墓群","大田区 田園調布五丁目","[古墳時代][奈良時代]","横穴墓","","木製品　人骨",139.6603512,35.59931764,"1"
1311104300,13111,"43","かみぬまべふきあげなんぶよこあなぼぐん","上沼部吹上南部横穴墓群","大田区 田園調布五丁目","[古墳時代][奈良時代]","横穴墓","","人骨",139.6582484,35.59718903,"1"
1311104400,13111,"44","かみぬまべ29ばんちよこあなぼ","上沼部29番地横穴墓","大田区 田園調布五丁目","[古墳時代][奈良時代]","横穴墓","","",139.6576046,35.59610725,"1"
1311104600,13111,"46","でんえんちょうふほんちょう24ばんよこあなぼ","田園調布本町24番横穴墓","大田区 田園調布本町","[古墳時代][奈良時代]","横穴墓","","",139.6745531,35.58391891,"1"
1311104700,13111,"47","でんえんちょうふほんちょう26ばんよこあなぼ","田園調布本町26番横穴墓","大田区 田園調布本町","[古墳時代][奈良時代]","横穴墓","","人骨",139.6743063,35.5827497,"1"
1311105000,13111,"50","にしおか49ごうふん","西岡49号墳","大田区 田園調布本町","[古墳時代]","古墳","円墳","",139.6709538,35.58545938,"1"
1311105100,13111,"51","にしおか50ごうふん","西岡50号墳","大田区 田園調布本町","[古墳時代]","古墳","円墳","",139.6708465,35.58590436,"1"
1311105200,13111,"52","にしおか51ごうふん","西岡51号墳","大田区 田園調布本町","[古墳時代]","古墳","円墳　[古墳時代]横穴式石室","直刀",139.6716083,35.58488351,"1"
1311105300,13111,"53","にしおか52ごうふん","西岡52号墳","大田区 田園調布本町","[古墳時代]","古墳","円墳","土師器　鉄鏃　方頭大刀　銀環　人骨",139.6722949,35.5844996,"1"
1311105400,13111,"54","にしおか53ごうふん","西岡53号墳","大田区 田園調布南","[古墳時代]","古墳","円墳","",139.676801,35.5810443,"1"
1311105500,13111,"55","にしおか54ごうふん","西岡54号墳","大田区 西嶺町","[古墳時代]","古墳","円墳","",139.6781743,35.58182961,"1"
1311105600,13111,"56","うのきおおつかこふん","鵜木大塚古墳","大田区 雪谷大塚町","[古墳時代]","古墳","円墳","",139.6771517,35.59133995,"1"
1311105700,13111,"57","ゆきがやかいづか","雪ヶ谷貝塚","大田区 南雪谷二丁目　 南雪谷三丁目　 南雪谷四丁目　 南雪谷五丁目","[旧石器時代][縄文時代（早期～前期）][弥生時代（後期）][古墳時代][平安時代]","集落・貝塚・その他の墓","","縄文土器　縄文石器　石鏃　石槍　弥生土器",139.6844687,35.58976951,"1"
1311106100,13111,"61","みなみまごめいっちょうめよこあなぼぐん","南馬込一丁目横穴墓群","大田区 南馬込一丁目","[古墳時代][奈良時代]","横穴墓","","直刀　人骨",139.7128043,35.59316087,"1"
1311106400,13111,"64","つかごしよこあなぼぐん","塚越横穴墓群","大田区 南馬込五丁目　 西馬込二丁目　 仲池上一丁目　 仲池上二丁目　 上池台五丁目","[古墳時代][奈良時代]","横穴墓","[古墳時代][奈良時代]切石羨門","鉄鏃　刀子　金銅製頭椎大刀　金銅製圭頭大刀　直刀　轡　杏葉　挂甲小札　人骨",139.7028265,35.58682673,"1"
1311106800,13111,"68","さんのういっちょうめよこあなぼぐん","山王一丁目横穴墓群","大田区 山王一丁目","[古墳時代][奈良時代]","横穴墓","","人骨",139.7217452,35.59301536,"1"
1311107100,13111,"71","くまのじんじゃふきんよこあなぼぐん","熊野神社付近横穴墓群","大田区 山王三丁目","[古墳時代][平安時代]","横穴墓","","土師器　須恵器　人骨",139.7208869,35.58397639,"1"
1311107300,13111,"73","さんのういせき・さんのういせきないよこあなぼぐん","山王遺跡・山王遺跡内横穴墓群","大田区 山王二丁目　 山王三丁目","[弥生時代（中期～後期）][古墳時代][奈良時代]","集落・貝塚・横穴墓","[弥生時代]環濠　住居　方形周溝墓　[古墳時代]住居　[奈良時代]横穴墓3基　[時期不明]地下式土坑","弥生土器　石器　土師器　須恵器　鉄鏃　刀子　直刀　人骨",139.7252696,35.58752753,"1"
1311107900,13111,"79","くがはらよんちょうめよこあなぼぐん","久が原四丁目横穴墓群","大田区 久が原四丁目","[古墳時代][奈良時代]","横穴墓","","人骨",139.6921765,35.5802942,"1"
1311108000,13111,"80","くがはらよこあなぼぐん","久ヶ原横穴墓群","大田区 久が原四丁目　 久が原五丁目　 久が原六丁目　 南久が原一丁目　 千鳥一丁目","[古墳時代][奈良時代]","横穴墓","[古墳時代][奈良時代]組合式石棺　切石羨門","土師器　須恵器　鉄鏃　刀子　管玉　勾玉　丸玉　金環　人骨",139.6937644,35.57514582,"1"
1311108100,13111,"81","くがはらいせき","久ヶ原遺跡","大田区 久が原四丁目　 久が原五丁目　 久が原六丁目　 千鳥一丁目","[弥生時代（中期～後期）][古墳時代][中世]","集落","竪穴住居跡","弥生土器　縄文土器　磨斧　軽石製品　土錘　勾玉　獣骨　土師器",139.6939146,35.57641986,"1"
1311108300,13111,"83","すりばちやまこふん","スリバチ山古墳","大田区 久が原六丁目","[古墳時代]","古墳","円墳","円筒埴輪　人物埴輪",139.6935284,35.57388922,"1"
1311108600,13111,"86","おおつかこふん","大塚古墳","大田区 千鳥一丁目","[古墳時代]","古墳","円墳","",139.6916401,35.57430809,"1"
1311108800,13111,"88","ねぎしよこあなぼぐん","根岸横穴墓群","大田区 南久が原一丁目　 千鳥三丁目","[古墳時代][奈良時代]","横穴墓","[古墳時代][奈良時代]横穴墓（切石羨門）","須恵器　切石羨門　人骨",139.6880959,35.5740285,"1"
1311108900,13111,"89","こうみょうじよこあなぼぐん","光明寺横穴墓群","大田区 鵜の木一丁目","[古墳時代][奈良時代]","横穴墓","3基","土師器　須恵器　刀子　人骨",139.6837453,35.57359218,"1"
1311109001,13111,"90-1","こうみょうじいせき","光明寺遺跡","大田区 鵜の木一丁目","[旧石器時代][縄文時代（早期）][弥生時代][古墳時代][奈良時代][中世][近世]","集落・その他（墓地）","[旧石器時代]石器集中　礫群　[縄文時代]陥し穴　[弥生時代]住居　方形周溝墓　[中世][近世]竪穴状遺構　墓地　集石土坑　集石","石器　礫　縄文土器　弥生土器　陶磁器　蔵骨器　板碑",139.684314,35.57385397,"1"
1311109002,13111,"90-2","あらづか１ごうふん","荒塚1号墳","大田区 鵜の木一丁目","[古墳時代]","古墳","円墳","円筒埴輪",139.6841959,35.57387143,"1"
1311109003,13111,"90-3","あらづか2ごうふん","荒塚2号墳","大田区 鵜の木一丁目","[古墳時代]","古墳","[古墳時代]周溝","円筒埴輪　埴輪棺",139.6839599,35.57381034,"1"
1311109100,13111,"91","きりがやよこあなぼぐん","桐ヶ谷横穴墓群","大田区 中央五丁目","[古墳時代][奈良時代]","横穴墓","13基　[古墳時代][奈良時代]切石羨門　横穴墓","人骨",139.7125128,35.58064849,"1"
1311109400,13111,"94","おなづかこふん","女塚古墳","大田区 西蒲田六丁目","[古墳時代]","古墳","円墳","土師器",139.712384,35.56524609,"1"
1311109600,13111,"96","ひえだじんじゃいせき","?田神社遺跡","大田区 蒲田三丁目","[古墳時代]","包蔵地","","土師器",139.7225711,35.56457408,"1"
1311109700,13111,"97","ひえだじんじゃけいだいこふん","?田神社境内古墳","大田区 蒲田三丁目","[古墳時代]","古墳","円墳","土師器",139.7225496,35.56436462,"1"
1311109800,13111,"98","かまたはちまんじんじゃけいだいこふん","蒲田八幡神社境内古墳","大田区 蒲田四丁目","[古墳時代]","古墳","円墳","",139.7224852,35.56057679,"1"
1311110000,13111,"100","あやめばしふきんいせき","あやめ橋付近遺跡","大田区 蒲田一丁目","[古墳時代]","包蔵地","","土師器　木片　骨片",139.7207472,35.5632824,"1"
1311110100,13111,"101","やくしづかこふん","薬師塚古墳","大田区 西糀谷三丁目","[古墳時代]","古墳","円墳","土師器　刀",139.7381708,35.55472887,"1"
1311110600,13111,"106","おおもりみなみこふん","大森南古墳","大田区 大森南一丁目","[古墳時代][中世]","古墳？塚？","円墳","",139.7383679,35.56248294,"1"
1311110900,13111,"109","かめづかよこあなぼぐん","亀塚横穴墓群","大田区 田園調布一丁目","[古墳時代][奈良時代]","横穴墓","","",139.6674304,35.58826255,"1"
1311111100,13111,"111","ひがしまごめいっちょうめ2ばんよこあなぼ","東馬込一丁目2番横穴墓","大田区 東馬込一丁目","[古墳時代][奈良時代]","横穴墓","","人骨",139.7139231,35.59992413,"1"
1311111200,13111,"112","つつみかたごんげんだいこふん","堤方権現台古墳","大田区 池上一丁目","[古墳時代]","古墳","円墳","土器　刀",139.7073986,35.57649601,"1"
1311111800,13111,"118","にしまごめにちょうめ2ばんよこあなぼ","西馬込二丁目2番横穴墓","大田区 西馬込二丁目","[古墳時代][奈良時代]","横穴墓","","",139.7055335,35.58684706,"1"
1311112300,13111,"123","にしみねまち33ばんよこあなぼ","西嶺町33番横穴墓","大田区 西嶺町","[古墳時代][奈良時代]","横穴墓","","人骨",139.6772339,35.58187841,"1"
1311112400,13111,"124","ほんもんじうらよこあなぼぐん","本門寺裏横穴墓群","大田区 池上一丁目　 中央五丁目","[古墳時代][奈良時代]","横穴墓","9基　[古墳時代][奈良時代]切石羨門","人骨",139.7067972,35.58163921,"1"
1311112500,13111,"125","あらいじゅくよこあなぼぐん","新井宿横穴墓群","大田区 山王四丁目","[古墳時代][奈良時代]","横穴墓","[古墳時代][奈良時代]横穴墓18基","直刀　人骨",139.7218012,35.58782117,"1"
1311113200,13111,"132","さんのうよこあなぼぐん","山王横穴墓群","大田区 山王一丁目","[古墳時代][奈良時代]","横穴墓","[古墳時代]横穴墓8基","須恵器　土師器　人骨",139.7241028,35.59222927,"1"
1311113300,13111,"133","でんえんちょうふほんちょう19ばんよこあなぼ","田園調布本町19番横穴墓","大田区 田園調布本町","[古墳時代][奈良時代]","横穴墓","","",139.6749924,35.58523967,"1"
1311114200,13111,"142","さんのうよんちょうめ33ばんよこあなぼ","山王四丁目33番横穴墓","大田区 山王四丁目","[古墳時代]","横穴墓","","人骨",139.7214961,35.58554219,"1"
1311114400,13111,"144","たまがわだいこうえんないよこあなぼ","多摩川台公園内横穴墓","大田区 田園調布一丁目","[古墳時代][奈良時代]","横穴墓","","埴輪　人骨",139.6659315,35.58950333,"1"
1311114500,13111,"145","おうぎづかこふん","扇塚古墳","大田区 田園調布一丁目","[古墳時代]","古墳","円墳","",139.6709204,35.58696438,"1"
1311114600,13111,"146","きたせんぞくさんちょうめ10ばんよこあなぼ","北千束三丁目10番横穴墓","大田区 北千束三丁目","[古墳時代][奈良時代]","横穴墓","","人骨",139.6886765,35.60609209,"1"
1311114900,13111,"149","こいけよこあなぼ","小池横穴墓","大田区 上池台一丁目","[古墳時代][奈良時代]","横穴墓","","",139.6969071,35.60115284,"1"
1311115000,13111,"150","どりこのさかよこあなぼぐん","どりこの坂横穴墓群","大田区 田園調布二丁目","[古墳時代][奈良時代]","横穴墓","2基　[古墳時代][奈良時代]横穴墓","人骨",139.6691194,35.59193157,"1"
1311115100,13111,"151","ひがしこうじややくしづかこふん","東糀谷薬師塚古墳","大田区 東糀谷一丁目","[古墳時代]","古墳","","土師器　刀",139.7407095,35.55951162,"1"
1311115200,13111,"152","みなみまごめよんちょうめ27ばんよこあなぼ","南馬込四丁目27番横穴墓","大田区 南馬込四丁目","[古墳時代][奈良時代]","横穴墓","","",139.7137962,35.58605791,"1"
1311115400,13111,"154","ほうようじうらよこあなぼ","法養寺裏横穴墓","大田区 池上一丁目","[古墳時代][奈良時代]","横穴墓","","",139.707876,35.57802057,"1"
1311115500,13111,"155","せんげんじんじゃきたこふん","浅間神社北古墳","大田区 田園調布一丁目","[古墳時代]","古墳","円墳","土師器　円筒埴輪",139.6682356,35.58793012,"1"
1311115600,13111,"156","にしみねこふん","西嶺古墳","大田区 西嶺町","[古墳時代]","古墳","円墳","",139.6779988,35.58063574,"1"
1311115700,13111,"157","うのきいっちょうめ15ばんこふん","鵜の木一丁目15番古墳","大田区 鵜の木一丁目","[古墳時代]","古墳","円墳","",139.6826498,35.57641237,"1"
1311115800,13111,"158","みしまづかこふん","三島塚古墳","大田区 鵜の木一丁目","[古墳時代]","古墳","","円筒埴輪　人物埴輪頭部　直刀　耳環",139.6830467,35.57518197,"1"
1311115900,13111,"159","はちまんじんじゃけいだいこふん","八幡神社境内古墳","大田区 田園調布五丁目","[古墳時代]","古墳","[古墳時代]横穴式石室","",139.6572278,35.59580502,"1"
1311116000,13111,"160","にしこうじやおおつか","西糀谷大塚","大田区 西糀谷三丁目","[古墳時代]","古墳","円墳","",139.7346606,35.55528909,"1"
1311116100,13111,"161","ちょうしょうじうらよこあなぼぐん","長勝寺裏横穴墓群","大田区 中央六丁目","[古墳時代][奈良時代]","横穴墓","","",139.7113694,35.5784336,"1"
1311116700,13111,"167","ひらはりよこあなぼぐん","平張横穴墓群","大田区 南馬込三丁目","[古墳時代][奈良時代]","横穴墓","","人骨",139.718069,35.58562107,"1"
1311116800,13111,"168","うのきいっちょうめよこあなぼぐん","鵜の木一丁目横穴墓群","大田区 鵜の木一丁目","[古墳時代][奈良時代]","横穴墓","2基　[古墳時代][奈良時代]横穴墓","土師器　須恵器　人骨",139.6814408,35.57724445,"1"
1311117100,13111,"171","くがはらごちょうめ17ばんよこあなぼ","久が原五丁目17番横穴墓","大田区 久が原五丁目","[古墳時代]","横穴墓","","人骨",139.6985422,35.57698667,"1"
1311117400,13111,"174","なかまごめさんちょうめ2・11ばんよこあなぼ","中馬込三丁目2・11番横穴墓","大田区 中馬込三丁目","[古墳時代][奈良時代]","横穴墓","","人骨",139.7036202,35.59313895,"1"
1311117500,13111,"175","さんのうさんちょうめ37ばんよこあなぼ","山王三丁目37番横穴墓","大田区 山王三丁目","[古墳時代][奈良時代]","横穴墓","","人骨",139.723946,35.58572289,"1"
1311117600,13111,"176","くぼよこあなぼ","久保横穴墓","大田区 南馬込一丁目","[古墳時代][奈良時代]","横穴墓","[古墳時代][奈良時代]横穴墓1基","人骨",139.715143,35.59172559,"1"
1311117700,13111,"177","かみいけがみよこあなぼ","上池上横穴墓","大田区 上池台五丁目","[古墳時代][奈良時代]","横穴墓","[古墳時代][奈良時代]横穴墓1基","人骨",139.7020967,35.59533746,"1"
1311117800,13111,"178","おおもりしゃてきばあとよこあなぼぐん","大森射的場跡横穴墓群","大田区 山王二丁目","[古墳時代][奈良時代]","横穴墓","","",139.722665,35.58984764,"1"
1311117900,13111,"179","もとはっけいえんうらよこあなぼ","元八景園裏横穴墓","大田区 山王二丁目","[古墳時代][奈良時代]","横穴墓","","須恵器　人骨",139.7268606,35.58769639,"1"
1311118000,13111,"180","さんのうにちょうめ14・24ばんよこあなぼ","山王二丁目14・24番横穴墓","大田区 山王二丁目","[古墳時代][奈良時代]","横穴墓","","須恵器",139.7242232,35.58875384,"1"
1311118800,13111,"188","しもまるこてんそじんじゃふきんいせき","下丸子天祖神社付近遺跡","大田区 下丸子三丁目","[古墳時代]","包蔵地","","土師器",139.6860559,35.57068351,"1"
1311120000,13111,"200","きたかまたこふん","北蒲田古墳","大田区 蒲田二丁目","[古墳時代]","古墳","円墳","土器",139.7228069,35.56578356,"1"
1311120500,13111,"205","おいせづか","お伊勢塚","大田区 新蒲田一丁目","[古墳時代]","古墳","円墳","",139.7093741,35.55668216,"1"
1311120700,13111,"207","ことりづか","小鳥塚","大田区 西六郷一丁目","[古墳時代]","古墳","円墳","",139.7081295,35.55383667,"1"
1311120900,13111,"209","てんのうぎこふん","天王木古墳","大田区 西六郷一丁目","[古墳時代]","古墳","円墳","須恵器",139.7060911,35.55200363,"1"
1311122400,13111,"224","でんえんちょうふいっちょうめ30ばんよこあなぼ","田園調布一丁目30番横穴墓","大田区 田園調布一丁目","[古墳時代][奈良時代]","横穴墓","","",139.6709017,35.58843123,"1"
1311123000,13111,"230","いなりもりいせき","稲荷森遺跡","大田区 田園調布一丁目","[縄文時代][古墳時代]","包蔵地","溝状遺構　土坑？","縄文土器　土師器　円筒埴輪",139.6724546,35.58897832,"1"
1311123100,13111,"231","にいのさとよこあなぼぐん","新居里横穴墓群","大田区 田園調布五丁目","[古墳時代][奈良時代]","横穴墓","[古墳時代][奈良時代]横穴墓2基","人骨",139.659344,35.59489354,"1"
1311123200,13111,"232","どうでらよこあなぼ","堂寺横穴墓","大田区 東馬込一丁目","[古墳時代][奈良時代]","横穴墓","[古墳時代][奈良時代]横穴墓1基","人骨　須恵器",139.712795,35.59553912,"1"
1311123400,13111,"234","ちょうえいこふん","長栄古墳","大田区 池上一丁目","[古墳時代]","古墳","[古墳時代]周溝","須恵器",139.7065079,35.57819371,"1"
1311123500,13111,"235","ちゅうおうろくちょうめ4ばんよこあなぼ","中央六丁目4番横穴墓","大田区 中央六丁目","[古墳時代][奈良時代]","横穴墓","[古墳時代][奈良時代]横穴墓1基","人骨",139.7108853,35.57889179,"1"
1311123600,13111,"236","みなみくがはらにちょうめ4ばんよこあなぼ","南久が原二丁目4番横穴墓","大田区 南久が原二丁目","[古墳時代][奈良時代]","横穴墓","[古墳時代][奈良時代]横穴墓1基","人骨",139.6873466,35.5780418,"1"
1311200100,13112,"1","からすやまいせき","烏山遺跡","世田谷区 北烏山六丁目　 北烏山七丁目　 北烏山八丁目　 北烏山九丁目","[旧石器時代][縄文時代（早期～後期）][古墳時代][奈良時代][平安時代][近世]","集落","ピット　陥穴　円形土坑　溝　畝　道路","縄文土器　石器　土師器　石墨　陶磁器　銭貨　煙管",139.59153,35.67412332,"1"
